,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
53,mar036a-b1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0016338570406551523,96.4,0.5489722801803076,0.015052340003689891,-0.0023783317713936955,-0.00732346528084239,ACTIVE_1
54,mar036a-b1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,3.066003857895751e-05,96.4,0.5489722801803076,0.015052340003689891,-0.0030619488123006756,-0.027224712512636428,PASSIVE_1
55,mar015b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,77.6,0.6383935710270492,0.011912660597946401,0.4807309775007543,1.070976395103481,baseline
56,mar015b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.020871767618786164,77.6,0.6383935710270492,0.011912660597946401,0.0040127948379482265,-0.006544494570047214,ACTIVE_1
57,mar015b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,1.9846898358045105e-05,77.6,0.6383935710270492,0.011912660597946401,-0.015013627527738663,0.005504279134376432,PASSIVE_1
58,mar033c-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,79.0,0.4715012005372781,0.018266960325112682,0.28140741090902127,1.0116930414865786,baseline
59,mar033c-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.021305724663128953,79.0,0.4715012005372781,0.018266960325112682,-6.0428616833579106e-05,0.004963989092859238,ACTIVE_1
60,mar033c-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00047978575195453855,79.0,0.4715012005372781,0.018266960325112682,-0.008251975622501042,0.06944695009953535,PASSIVE_1
61,min021a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,73.2,0.5898338483401887,0.017414620448759927,0.08122125025197909,1.027782876539161,baseline
62,min021a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,-0.00046890127194432164,73.2,0.5898338483401887,0.017414620448759927,0.017440926229786716,-0.041306661948380535,ACTIVE_0
